Project ID,Outcome Payment Plan Id - (Value),Outcome Metric Id - (Value),Period - Start - (Value),Period - End - (Value),Payer Organisation ID - (Value),Recipient Organisation ID - (Value),Type - (Value),Payments - Currency - (Value),Payments - Amount - (Value),Payments - Amount USD - (Value),(In Sandboxes),Sources,Notes
INDIGO-POJ-0189,plan4,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,54962,,,,
INDIGO-POJ-0189,plan4,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,54962,,,,
INDIGO-POJ-0189,plan4,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,87633,,,,
INDIGO-POJ-0189,plan4,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,77074,,,,
INDIGO-POJ-0189,plan4,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,86288,,,,
INDIGO-POJ-0189,plan4,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,124406,,,,
INDIGO-POJ-0189,plan4,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,75621,,,,
INDIGO-POJ-0189,plan4,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,77673,,,,
INDIGO-POJ-0189,plan4,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,66431.03448275864,,,,
INDIGO-POJ-0189,plan4,,2022-07,2022-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,77647.41379310346,,,,
INDIGO-POJ-0189,plan4,,2022-10,2022-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,78604.63362068965,,,,
INDIGO-POJ-0189,plan4,,2023-01,2023-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,74812.5,,,,
INDIGO-POJ-0189,plan4,,2023-04,2023-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,75521.65948275864,0,,,
INDIGO-POJ-0189,plan4,,2023-07,2023-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,22848.54856167891,0,,,
INDIGO-POJ-0189,plan4,,2023-10,2023-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,0,0,,,
INDIGO-POJ-0189,plan4,,2024-01,2024-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,0,0,,,
INDIGO-POJ-0189,plan4,,2024-04,2024-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,0,0,,,
INDIGO-POJ-0189,plan4,,2024-07,2024-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Planned,GBP,0,0,,,
INDIGO-POJ-0189,,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,0,0,,,covid claim payment
INDIGO-POJ-0189,,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,54962,,,,covid claim payment
INDIGO-POJ-0189,,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,0,0,,,covid claim payment
INDIGO-POJ-0189,,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,54962,,,,covid claim payment
INDIGO-POJ-0189,,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,87633,,,,
INDIGO-POJ-0189,,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,77074,,,,
INDIGO-POJ-0189,,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,86288,,,,
INDIGO-POJ-0189,,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,124406,,,,
INDIGO-POJ-0189,,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,75621,,,,
INDIGO-POJ-0189,,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,77673,,,,
INDIGO-POJ-0189,,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,66431,,,,
INDIGO-POJ-0189,,,2022-07,2022-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,81535,,,,
INDIGO-POJ-0189,,,2022-10,2022-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,74081,,,,
INDIGO-POJ-0189,,,2023-01,2023-03,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,69388,,,,
INDIGO-POJ-0189,,,2023-04,2023-06,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,72836,,,,
INDIGO-POJ-0189,,,2023-07,2023-09,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,31597,,,,
INDIGO-POJ-0189,,,2023-10,2023-12,"INDIGO-ORG-0171,INDIGO-ORG-1148",,Actual,GBP,0,,,,
INDIGO-POJ-0190,plan1,,2019-04,2019-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,45692,,,,
INDIGO-POJ-0190,plan1,,2019-07,2019-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,265225,,,,
INDIGO-POJ-0190,plan1,,2019-10,2019-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,443497,,,,
INDIGO-POJ-0190,plan1,,2020-01,2020-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,59907,,,,
INDIGO-POJ-0190,plan1,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,0,,,,
INDIGO-POJ-0190,plan1,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,128423,,,,
INDIGO-POJ-0190,plan1,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,64340,,,,
INDIGO-POJ-0190,plan1,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,48928,,,,
INDIGO-POJ-0190,plan1,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,31248,,,,
INDIGO-POJ-0190,plan1,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,19594,,,,
INDIGO-POJ-0190,plan1,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,10719,,,,
INDIGO-POJ-0190,plan1,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,10719,,,,
INDIGO-POJ-0190,plan1,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,1246859,,,,
INDIGO-POJ-0190,plan1,,2022-07,2022-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,0,,,,
INDIGO-POJ-0190,plan1,,2022-10,2022-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,0,,,,
INDIGO-POJ-0190,plan2,,2019-04,2019-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,51678,,,,
INDIGO-POJ-0190,plan2,,2019-07,2019-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,95470,,,,
INDIGO-POJ-0190,plan2,,2019-10,2019-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,217347,,,,
INDIGO-POJ-0190,plan2,,2020-01,2020-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,252041,,,,
INDIGO-POJ-0190,plan2,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,104557,,,,
INDIGO-POJ-0190,plan2,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,104557,,,,
INDIGO-POJ-0190,plan2,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,173878,,,,
INDIGO-POJ-0190,plan2,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,161633,,,,
INDIGO-POJ-0190,plan2,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,166959,,,,
INDIGO-POJ-0190,plan2,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,145941,,,,
INDIGO-POJ-0190,plan2,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,145941,,,,
INDIGO-POJ-0190,plan2,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,266057,,,,
INDIGO-POJ-0190,plan2,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,137314,,,,
INDIGO-POJ-0190,plan2,,2022-07,2022-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,219690,,,,
INDIGO-POJ-0190,plan2,,2022-10,2022-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,0,,,,
INDIGO-POJ-0190,plan2,,2023-01,2023-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,0,,,,
INDIGO-POJ-0190,plan3,,2019-04,2019-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,51678,,,,
INDIGO-POJ-0190,plan3,,2019-07,2019-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,95470,,,,
INDIGO-POJ-0190,plan3,,2019-10,2019-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,217347,,,,
INDIGO-POJ-0190,plan3,,2020-01,2020-03,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,252041,,,,
INDIGO-POJ-0190,plan3,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,104557,,,,
INDIGO-POJ-0190,plan3,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,104557,,,,
INDIGO-POJ-0190,plan3,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-0408,INDIGO-ORG-1105,INDIGO-ORG-1106,INDIGO-ORG-1107,INDIGO-ORG-1112,INDIGO-ORG-0057,INDIGO-ORG-1108,INDIGO-ORG-0693,INDIGO-ORG-1070,INDIGO-ORG-1099,INDIGO-ORG-1109,INDIGO-ORG-1110,INDIGO-ORG-0847,INDIGO-ORG-0054,INDIGO-ORG-1113,INDIGO-ORG-0056,INDIGO-ORG-1111",,Planned,GBP,173878,,,,
